user_id,trip_frequency,avg_booking_value,destination_diversity,session_duration_min,search_count,advance_booking_days,cancellation_rate,loyalty_points,mobile_usage_pct,avg_trip_duration_days,repeat_destination_rate,account_age_days
  VYG01307,2.5,20864.17,5.0,77.4,33,84.0,0.045,3231.0,0.427,17.0,0.413,1559.0
VYG01308,3.2,21220.11,1.0,76.7,42,32.0,0.08,6987.0,0.215,17.0,0.2,1237.0
VYG01309,2.1,40481.3,,64.7,37,97.0,0.079,7414.0,0.408,13.0,0.782,1286.0
VYG01310,3.2,22955.91,2.0,53.6,27,123.0,0.053,8998.0,0.395,21.0,,1487.0
  VYG01311,1.4,24330.82,3.0,74.4,43,96.0,0.25,8712.0,0.537,15.0,0.623,920.0
VYG01312,2.1,23421.42,3.0,40.2,59,86.0,0.108,3280.0,0.289,14.0,0.331,535.0
VYG01313,2.6,15651.89,6.0,81.3,37,89.0,0.121,13952.0,0.34,16.0,0.2,1235.0
VYG01314,1.0,15175.79,6.0,56.2,34,84.0,0.076,6725.0,0.645,21.0,0.322,944.0
VYG01315,1.0,29428.31,6.0,89.5,13,54.0,,8332.0,0.459,15.0,0.783,426.0
VYG01316,1.9,22154.0,5.0,61.1,53,111.0,,3573.0,0.414,14.0,0.511,405.0
VYG01317,2.3,17547.7,999.0,87.5,43,31.0,0.139,5568.0,0.492,20.0,0.467,440.0
VYG01318,1.8,30289.6,6.0,55.8,58,81.0,0.02,2947.0,0.389,15.0,0.2,1320.0
VYG01319,1.7,16719.0,4.0,90.7,41,43.0,,3216.0,0.256,11.0,0.454,1437.0
VYG01320,1.3,15709.55,2.0,67.2,45,74.0,,2499.0,0.469,14.0,0.684,478.0
VYG01321,42.7,366031.39,8.0,83.4,39,40.0,0.025,115748.0,0.474,11.0,0.332,1518.0
VYG01322,1.4,21489.99,1.0,72.5,40,104.0,,4365.0,0.239,14.0,0.641,389.0
VYG01323,,19706.63,2.0,79.0,52,81.0,,2917.0,0.467,13.0,0.638,932.0
VYG01324,3.5,29367.54,6.0,70.7,41,139.0,0.018,5678.0,0.433,21.0,0.56,2075.0
VYG01325,2.2,24734.95,4.0,54.2,30,82.0,0.236,9814.0,0.217,19.0,0.498,1608.0
VYG01326,1.7,34530.88,7.0,62.3,61,,,2884.0,0.554,13.0,0.385,1077.0
VYG01327,2.1,21608.79,2.0,61.4,37,69.0,0.111,4109.0,0.609,19.0,0.2,798.0
VYG01328,1.0,16661.91,1.0,80.0,31,42.0,,5586.0,0.374,,0.2,750.0
VYG01329,1.0,23298.22,5.0,105.4,31,73.0,0.25,8970.0,0.526,14.0,0.502,1284.0
VYG01330,1.1,21908.82,5.0,74.2,25,90.0,,5037.0,0.489,16.0,0.489,1014.0
VYG01331,1.0,12464.49,2.0,90.8,31,49.0,,3990.0,0.323,17.0,0.572,1471.0
VYG01332,2.9,21941.32,4.0,71.7,26,63.0,0.078,11270.0,0.437,18.0,0.531,857.0
VYG01333,1.6,41740.6,3.0,68.6,46,105.0,0.028,7483.0,0.136,15.0,0.2,1825.0
VYG01334,1.9,30777.72,7.0,65.7,60,58.0,0.002,4339.0,0.363,12.0,0.583,2418.0
VYG01335,2.1,33178.16,11.0,56.2,21,140.0,0.153,5494.0,0.357,22.0,0.55,
VYG01336,1.9,16359.23,6.0,71.7,50,77.0,0.03,1717.0,0.295,21.0,0.498,1118.0
VYG01337,1.2,66142.76,5.0,78.8,52,104.0,,5081.0,0.302,15.0,0.2,699.0
VYG01338,1.9,7796.78,5.0,73.3,57,77.0,,3658.0,0.467,14.0,0.555,554.0
VYG01339,1.9,23938.78,1.0,75.7,44,107.0,,7634.0,0.471,15.0,0.454,1629.0
VYG01340,2.4,24213.91,6.0,77.4,38,93.0,0.196,2901.0,0.266,23.0,0.2,356.0
VYG01341,1.3,34879.66,6.0,82.0,44,57.0,0.06,7501.0,0.258,18.0,0.496,1005.0
VYG01342,2.4,14634.96,6.0,84.1,35,85.0,0.106,9535.0,0.338,,0.221,1276.0
VYG01343,2.0,29861.16,4.0,63.6,30,127.0,0.137,9194.0,0.248,23.0,0.413,1373.0
VYG01344,1.1,9021.41,4.0,70.0,36,92.0,0.115,4887.0,0.342,,0.51,1148.0
VYG01345,1.0,10616.36,4.0,97.9,25,,0.007,5917.0,0.615,17.0,0.432,784.0
VYG01346,1.5,42553.96,6.0,82.4,36,74.0,,6518.0,missing,,0.847,1173.0
VYG01347,2.0,9409.19,2.0,96.0,33,60.0,0.09,10694.0,0.596,14.0,0.228,1574.0
VYG01348,34.9,328353.88,,85.3,38,70.0,0.25,61938.0,0.321,20.0,0.595,1267.0
VYG01349,1.5,31699.91,2.0,99.6,34,42.0,0.25,5714.0,0.22,22.0,0.504,1606.0
VYG01350,2.5,20177.86,8.0,75.3,39,107.0,0.11,8103.0,0.304,24.0,0.818,1524.0
VYG01351,1.9,3803.31,7.0,104.8,33,107.0,0.181,6722.0,0.23,20.0,0.342,1153.0
VYG01352,2.6,,6.0,86.8,50,131.0,0.045,7848.0,0.687,22.0,0.2,1963.0
VYG01353,2.1,30837.69,5.0,92.6,57,75.0,0.144,7563.0,0.316,20.0,0.2,713.0
VYG01354,2.1,22511.62,2.0,81.4,28,116.0,0.071,10803.0,0.187,14.0,0.467,1197.0
VYG01355,2.1,20576.73,4.0,-2.5,29,,0.102,5591.0,0.573,13.0,0.602,1163.0
VYG01356,1.0,10087.09,5.0,91.8,33,106.0,0.25,4546.0,0.279,23.0,0.571,864.0
VYG01357,1.0,22275.91,3.0,93.6,22,108.0,,8327.0,0.651,12.0,,1265.0
VYG01358,1.3,118158.77,1.0,89.6,35,110.0,0.034,5474.0,0.62,17.0,0.454,1174.0
VYG01359,1.9,24983.32,5.0,68.2,34,93.0,0.148,2718.0,0.582,21.0,0.313,1246.0
VYG01360,2.0,28768.96,4.0,72.6,30,58.0,0.062,4783.0,0.525,22.0,0.2,698.0
  VYG01361,2.4,14252.96,6.0,49.4,44,104.0,0.126,5937.0,0.435,21.0,0.736,842.0
VYG01362,1.7,11653.8,,86.1,34,56.0,0.03,12198.0,0.375,16.0,0.689,629.0
VYG01363,1.4,51884.31,7.0,70.7,22,60.0,,8911.0,0.678,20.0,0.452,1256.0
VYG01364,1.5,11949.07,6.0,50.0,44,51.0,,9324.0,0.608,17.0,0.273,630.0
VYG01365,2.9,18342.72,6.0,63.1,36,82.0,0.224,5971.0,0.1,19.0,0.263,1366.0
VYG01366,2.0,10637.65,4.0,94.3,43,93.0,0.05,817.0,0.135,,0.596,1989.0
VYG01367,2.3,40269.06,1.0,89.0,42,81.0,0.029,2398.0,0.34,,0.342,371.0
VYG01368,2.2,42377.95,5.0,91.5,38,80.0,0.018,3119.0,0.49,11.0,0.527,1320.0
VYG01369,1.3,37805.75,2.0,76.5,26,94.0,,6288.0,0.657,13.0,0.572,1195.0
VYG01370,1.8,25133.11,3.0,102.7,46,86.0,0.027,4272.0,0.463,12.0,0.647,632.0
VYG01371,1.9,25952.84,6.0,93.5,15,39.0,0.21,7992.0,0.384,16.0,0.666,200.0
VYG01372,1.2,11441.63,8.0,69.5,33,45.0,,7116.0,0.313,20.0,0.518,1262.0
VYG01373,1.7,22499.96,5.0,62.7,59,98.0,0.083,6634.0,0.488,17.0,0.595,1246.0
VYG01374,2.1,22288.26,3.0,57.3,48,88.0,0.121,6626.0,0.396,17.0,0.345,962.0
VYG01375,2.3,14248.65,7.0,77.2,32,101.0,0.115,6653.0,0.47,18.0,0.639,
VYG01376,1.0,26222.45,3.0,58.6,53,64.0,,6284.0,0.326,19.0,0.706,598.0
VYG01377,1.7,19419.19,5.0,81.7,59,79.0,,10295.0,0.458,9.0,0.77,200.0
VYG01378,,24972.13,5.0,113.7,52,81.0,0.033,7562.0,0.556,16.0,0.523,623.0
VYG01379,1.8,47242.94,4.0,93.1,34,87.0,0.229,4624.0,0.1,23.0,0.499,1102.0
VYG01380,2.2,15105.67,4.0,64.2,46,110.0,0.174,7812.0,0.425,23.0,0.2,677.0
VYG01381,2.5,16664.82,3.0,70.2,39,42.0,0.061,8097.0,0.1,15.0,0.291,1072.0
VYG01382,2.0,38974.95,8.0,56.6,48,99.0,0.151,3631.0,0.47,16.0,0.516,1650.0
VYG01383,1.8,12541.88,6.0,92.2,36,73.0,0.109,9106.0,0.53,14.0,0.387,1761.0
VYG01384,2.3,12566.11,6.0,52.1,45,94.0,0.007,9461.0,0.269,24.0,0.289,516.0
VYG01385,1.0,20485.82,7.0,72.6,27,56.0,0.104,7925.0,0.565,18.0,0.806,
VYG01386,1.7,26782.16,7.0,79.6,18,67.0,0.086,6982.0,0.321,13.0,0.457,1228.0
VYG01387,2.7,25014.14,7.0,87.9,46,90.0,0.113,4781.0,0.477,18.0,0.607,1370.0
VYG01388,2.2,22167.77,4.0,73.7,43,,0.01,3512.0,0.343,13.0,0.9,699.0
VYG01389,2.3,13361.73,6.0,56.3,26,116.0,0.015,8363.0,0.276,18.0,0.663,1554.0
VYG01390,,15758.87,5.0,42.2,50,83.0,0.124,3478.0,0.368,13.0,0.467,1416.0
VYG01391,1.3,30838.06,5.0,61.1,65,86.0,,7068.0,0.144,10.0,0.432,859.0
VYG01392,1.2,46295.33,4.0,73.6,45,75.0,,3602.0,0.538,16.0,,1209.0
VYG01393,2.4,19948.96,3.0,62.9,38,111.0,0.078,5310.0,0.683,23.0,0.547,1065.0
VYG01394,1.8,30423.89,5.0,51.9,49,111.0,,10860.0,0.359,13.0,0.543,1564.0
VYG01395,1.0,16155.33,2.0,80.1,46,92.0,0.112,2835.0,0.358,19.0,0.681,839.0
VYG01396,2.3,23713.69,5.0,58.9,48,107.0,0.104,6743.0,0.462,21.0,0.727,801.0
VYG01397 ,1.6,23055.01,8.0,55.9,14,77.0,0.197,3753.0,0.261,9.0,0.605,1104.0
VYG01398,2.7,28309.79,,59.2,33,122.0,0.032,5232.0,0.699,20.0,0.631,1239.0
VYG01399,2.9,34693.01,4.0,74.9,33,98.0,0.065,8760.0,0.477,,0.556,1626.0
VYG01400,2.0,39509.93,6.0,77.5,34,61.0,0.018,9444.0,0.556,18.0,0.376,490.0
VYG01401,1.6,23106.54,4.0,86.9,34,100.0,,6855.0,0.349,19.0,0.354,1098.0
VYG01402,1.1,29744.14,6.0,54.4,27,100.0,,7365.0,0.407,8.0,0.655,1776.0
VYG01403 ,1.2,8462.26,3.0,75.7,28,49.0,,5814.0,0.565,20.0,0.316,
VYG01404,2.9,30015.88,4.0,95.0,41,53.0,0.219,2959.0,0.543,8.0,0.377,1234.0
VYG01405,1.5,12979.59,6.0,77.8,53,80.0,0.053,8363.0,0.506,17.0,0.346,1128.0
VYG01406,1.5,25272.38,5.0,81.0,34,82.0,0.25,5012.0,0.496,17.0,0.9,798.0
VYG01407,1.6,28445.6,2.0,93.2,49,93.0,0.06,3656.0,0.423,20.0,0.631,944.0
VYG01408,1.2,,5.0,81.1,40,86.0,0.029,7787.0,0.26,,0.2,977.0
VYG01409,1.9,17796.29,8.0,63.7,unknown,90.0,0.061,6257.0,0.602,20.0,0.493,997.0
VYG01410,,29893.98,999.0,55.4,31,60.0,,1807.0,0.779,23.0,0.681,908.0
VYG01411,1.9,15314.03,4.0,84.1,35,74.0,0.101,1616.0,0.632,14.0,0.615,1114.0
VYG01412,1.0,13840.43,5.0,43.9,56,71.0,,3306.0,0.8,17.0,0.701,907.0
VYG01413,2.4,37628.33,5.0,53.0,30,95.0,0.028,6717.0,0.8,20.0,0.674,1317.0
VYG01414,1.4,25007.92,5.0,95.2,39,119.0,0.25,6642.0,0.372,,0.271,1702.0
VYG01415,1.0,16559.73,4.0,55.1,41,107.0,,6405.0,0.228,18.0,0.382,1183.0
VYG01416,1.6,20112.39,2.0,-7.3,17,82.0,,8782.0,0.546,15.0,0.223,1164.0
VYG01417,2.1,25628.4,6.0,68.9,24,116.0,0.031,2357.0,0.314,18.0,,1013.0
VYG01418,1.3,16715.25,2.0,65.8,17,104.0,,9219.0,0.577,,0.604,872.0
VYG01419,1.2,23957.0,3.0,83.4,47,92.0,,5398.0,0.161,11.0,0.882,1060.0
VYG01420,1.7,19030.45,5.0,133.1,51,116.0,,7283.0,0.488,21.0,0.544,1323.0
VYG01421,,11076.76,5.0,79.1,53,123.0,0.182,5151.0,0.39,16.0,0.61,680.0
VYG01422,2.2,13682.14,4.0,85.0,49,54.0,0.018,10731.0,0.557,16.0,0.222,1466.0
VYG01423,2.0,22364.57,5.0,81.8,38,69.0,0.04,5779.0,0.685,17.0,0.656,1228.0
VYG01424,2.0,34616.81,6.0,92.8,41,62.0,0.224,14295.0,0.257,21.0,0.867,569.0
VYG01425,2.4,29305.37,5.0,98.5,37,84.0,0.022,6224.0,0.513,9.0,0.597,846.0
VYG01426,1.8,28578.76,7.0,80.8,49,91.0,,5253.0,0.596,17.0,0.313,1157.0
VYG01427,2.2,40057.58,7.0,76.6,40,112.0,0.091,5671.0,0.406,8.0,0.559,678.0
VYG01428,1.3,13573.75,1.0,65.1,47,68.0,,7088.0,0.466,12.0,0.739,1500.0
VYG01429,1.0,11703.96,4.0,93.5,28,70.0,0.25,515.0,0.611,14.0,0.772,1529.0
VYG01430,,16496.63,9.0,69.5,31,97.0,0.02,1544.0,0.325,18.0,0.378,1208.0
VYG01431,2.1,16168.41,4.0,59.2,50,102.0,0.12,7565.0,0.195,15.0,0.439,1336.0
VYG01432,3.3,8504.76,,69.4,44,55.0,0.008,6554.0,0.4,22.0,0.471,951.0
VYG01433,1.8,23372.98,4.0,82.8,59,81.0,,2940.0,0.367,20.0,0.394,1541.0
VYG01434,2.3,24142.52,6.0,74.8,19,118.0,0.015,5889.0,0.304,17.0,0.2,728.0
VYG01435,,32638.98,4.0,68.7,43,88.0,,4419.0,0.636,19.0,0.2,906.0
VYG01436,2.1,16133.64,6.0,73.3,44,78.0,0.039,7011.0,0.491,9.0,0.742,704.0
VYG01437,2.6,52212.05,3.0,77.6,56,54.0,0.138,8736.0,0.493,19.0,0.584,
VYG01438,1.1,31344.65,4.0,54.8,17,93.0,0.142,4492.0,0.31,26.0,0.475,615.0
VYG01439,2.1,16883.52,6.0,66.7,35,85.0,0.021,7640.0,0.8,22.0,0.2,382.0
VYG01440,1.2,25340.0,5.0,49.5,32,56.0,,11915.0,0.536,17.0,0.336,526.0
VYG01441,1.0,44726.71,5.0,32.7,28,84.0,0.05,5154.0,0.265,15.0,0.2,1432.0
VYG01442,1.1,17810.16,6.0,55.1,57,116.0,,6696.0,0.358,,0.711,329.0
VYG01443,2.1,14192.77,6.0,102.6,58,52.0,0.045,5953.0,0.417,21.0,0.462,
VYG01444,1.7,21214.83,3.0,43.2,49,98.0,,6462.0,0.467,19.0,0.215,1539.0
VYG01445,1.8,,4.0,55.4,30,93.0,0.097,4269.0,0.13,18.0,0.273,1076.0
VYG01446,1.0,11615.33,4.0,48.5,37,59.0,0.12,7879.0,0.633,19.0,0.88,1528.0
VYG01447,1.3,30895.96,5.0,73.8,31,96.0,,2097.0,0.52,18.0,0.769,1329.0
VYG01448,1.6,34548.45,7.0,80.0,10,88.0,,9333.0,0.539,18.0,0.536,1411.0
VYG01449,1.4,21578.26,6.0,74.6,29,81.0,,10801.0,0.458,13.0,0.655,1723.0
VYG01450,2.2,39886.54,6.0,65.7,16,43.0,0.037,7964.0,0.587,9.0,0.592,1512.0
VYG01451,2.1,15518.98,3.0,67.0,32,78.0,0.153,5170.0,0.592,12.0,0.647,1060.0
VYG01452,1.4,,7.0,46.8,35,78.0,,5599.0,0.388,22.0,0.463,1043.0
VYG01453,1.0,42446.28,3.0,65.2,44,77.0,,12524.0,null,13.0,0.68,1413.0
VYG01454,1.9,29647.58,4.0,68.3,27,86.0,,4444.0,0.485,18.0,0.477,1441.0
VYG01455,42.3,381872.91,6.0,74.5,29,57.0,0.25,86181.0,0.681,17.0,0.882,964.0
VYG01456,1.5,16529.2,1.0,62.4,30,67.0,,6545.0,0.33,18.0,0.644,550.0
VYG01457,2.2,30351.52,4.0,104.7,31,112.0,0.25,4667.0,0.52,16.0,0.721,719.0
VYG01458,1.0,25744.36,6.0,82.9,12,73.0,0.011,7209.0,0.491,16.0,0.35,1199.0
VYG01459,1.7,51137.66,5.0,65.3,59,106.0,0.204,2939.0,0.371,18.0,0.435,896.0
VYG01460,1.9,9915.91,5.0,69.3,33,79.0,,4455.0,0.247,19.0,0.403,252.0
VYG01461,2.0,19574.62,1.0,71.4,33,129.0,0.074,5888.0,0.342,21.0,0.73,1278.0
VYG01462,1.4,51199.08,5.0,72.0,54,67.0,,6914.0,0.577,11.0,0.708,1662.0
VYG01463,1.7,18289.75,5.0,101.3,24,93.0,0.05,4550.0,0.425,14.0,0.239,1743.0
VYG01464,2.0,36151.75,2.0,87.0,43,112.0,0.117,7118.0,0.359,19.0,,371.0
VYG01465,3.0,19535.58,7.0,56.4,48,110.0,0.008,7808.0,0.303,12.0,0.59,559.0
VYG01466,2.0,22795.43,2.0,69.8,31,107.0,0.064,10032.0,0.391,18.0,0.89,1076.0
VYG01467,1.7,16498.01,4.0,88.1,53,68.0,0.028,6204.0,0.192,15.0,0.368,983.0
VYG01468,2.4,12050.17,4.0,68.1,57,62.0,0.018,9911.0,0.277,12.0,0.777,968.0
VYG01469,1.2,,5.0,61.1,49,127.0,,7734.0,0.184,12.0,0.526,1068.0
VYG01470,1.5,13118.03,5.0,68.8,33,67.0,0.052,6783.0,0.64,18.0,0.535,359.0
VYG01471,2.1,20942.15,1.0,99.3,43,70.0,0.041,5776.0,0.316,22.0,0.667,1388.0
VYG01472,1.4,17716.09,10.0,73.6,33,64.0,,7773.0,0.413,23.0,0.391,622.0
VYG01473 ,1.7,36743.48,6.0,73.3,45,64.0,0.082,4737.0,0.288,17.0,0.779,300.0
VYG01474,2.4,14635.51,4.0,65.9,57,85.0,0.027,6597.0,0.562,11.0,0.2,726.0
VYG01475,2.0,32931.74,5.0,74.7,26,79.0,0.25,6579.0,0.566,21.0,0.532,1118.0
VYG01476,51.3,327901.03,2.0,53.7,38,111.0,0.075,181293.0,0.26,9.0,0.583,1269.0
VYG01477,1.6,27594.7,4.0,97.7,31,110.0,,7414.0,0.209,18.0,0.431,819.0
VYG01478,3.1,48091.09,1.0,82.3,45,76.0,0.25,10996.0,0.523,14.0,0.693,1103.0
VYG01479,1.4,,1.0,66.4,11,74.0,,3689.0,0.448,19.0,0.44,1676.0
VYG01480,1.2,26752.21,3.0,52.8,32,67.0,,9185.0,0.418,16.0,0.9,1308.0
VYG01481,1.0,31816.3,5.0,78.4,35,94.0,0.087,7523.0,0.8,17.0,0.69,1197.0
VYG01482,1.3,15081.04,999.0,70.1,48,112.0,,4566.0,0.54,13.0,0.719,1211.0
VYG01483,2.2,18399.07,4.0,92.3,41,111.0,0.25,5316.0,0.415,15.0,0.483,1092.0
VYG01484,1.0,26448.66,1.0,86.1,48,102.0,,2097.0,0.225,18.0,0.548,671.0
VYG01485,1.7,21727.23,1.0,81.8,48,67.0,0.036,8467.0,0.282,14.0,0.628,1403.0
VYG01486,1.4,17491.3,1.0,63.0,35,117.0,,4815.0,0.537,18.0,0.578,1230.0
VYG01487,1.4,20990.59,3.0,105.4,51,97.0,0.206,3778.0,0.54,18.0,0.317,200.0
VYG01488,2.3,26954.69,1.0,85.4,33,102.0,0.003,2306.0,0.511,21.0,,590.0
VYG01489,1.2,15152.81,5.0,49.3,47,124.0,0.152,9359.0,0.17,9.0,0.485,1091.0
VYG01490,3.2,13337.84,6.0,45.4,50,92.0,0.087,7446.0,0.586,16.0,0.586,1251.0
VYG01491,1.9,21163.37,2.0,63.6,32,83.0,0.2,7092.0,0.475,20.0,0.549,1253.0
VYG01492,1.7,38168.83,8.0,70.7,32,72.0,,4757.0,0.537,19.0,0.562,772.0
VYG01493,2.0,23835.02,4.0,65.3,33,95.0,0.165,6633.0,--,15.0,0.595,816.0
VYG01494,1.4,34282.6,5.0,31.2,65,79.0,,7561.0,0.308,18.0,,1707.0
VYG01495,1.3,12905.78,8.0,89.5,43,76.0,,8833.0,0.383,14.0,0.632,1102.0
VYG01496,1.5,15745.77,6.0,54.0,51,65.0,0.024,6054.0,0.474,16.0,0.484,626.0
VYG01497,41.7,,3.0,36.2,10,70.0,0.036,192970.0,0.542,19.0,0.727,630.0
VYG01498,1.0,44191.18,4.0,80.2,25,65.0,,8107.0,0.441,12.0,0.722,1135.0
VYG01499,1.6,23892.59,3.0,74.7,46,54.0,0.049,4125.0,0.503,17.0,0.739,1288.0
VYG01500,2.2,48093.81,5.0,74.6,28,60.0,0.059,6600.0,0.431,13.0,0.542,1611.0
VYG01117,4.8,5464.95,11.0,23.4,74,28.0,0.4,3713.0,0.784,3.0,0.524,884.0
VYG01369,1.3,37805.75,2.0,76.5,26,94.0,,6288.0,0.657,13.0,0.572,1195.0
VYG00423,1.1,22565.38,6.0,97.3,11,175.0,,18992.0,0.037,20.0,0.76,1109.0
VYG00414,1.2,21047.22,,89.0,14,118.0,0.022,15520.0,0.378,20.0,,779.0
  VYG00452,1.5,23700.52,6.0,70.1,3,131.0,,17465.0,0.216,18.0,0.787,1608.0
VYG00862,9.5,8518.2,2.0,11.4,7,4.0,0.697,13540.0,0.569,,0.775,994.0
VYG01064,5.0,13072.82,8.0,45.8,40,41.0,0.238,4018.0,0.533,4.0,0.348,453.0
VYG00742,12.6,9854.91,3.0,7.8,6,3.0,0.158,8845.0,0.436,2.0,0.544,665.0
VYG01273,5.6,7446.06,10.0,47.3,60,49.0,0.07,3684.0,0.623,5.0,0.537,329.0
VYG00260,6.5,3032.4,15.0,25.7,68,15.0,0.236,1877.0,0.731,10.0,0.087,1246.0
VYG00889,8.6,5277.39,3.0,6.9,7,0.0,0.345,13793.0,0.689,3.0,0.795,685.0
VYG01433,1.8,23372.98,4.0,82.8,59,81.0,,2940.0,0.367,20.0,0.394,1541.0
VYG00713,17.3,17521.21,3.0,14.0,7,2.0,0.264,5165.0,0.862,4.0,0.807,1008.0
VYG01383,1.8,12541.88,6.0,92.2,36,73.0,0.109,9106.0,0.53,14.0,0.387,1761.0
VYG00071,5.0,6198.34,20.0,21.2,70,1.0,0.475,777.0,0.832,9.0,0.043,516.0
VYG01269,5.6,4692.47,8.0,40.1,57,23.0,0.241,2514.0,0.609,7.0,0.305,776.0
VYG01492,1.7,38168.83,8.0,70.7,32,72.0,,4757.0,0.537,19.0,0.562,772.0
VYG00608,14.2,12066.02,3.0,,5,10.0,0.456,8906.0,0.559,2.0,0.753,496.0
VYG00434,1.7,30326.57,4.0,79.0,15,99.0,0.2,24632.0,0.153,16.0,0.73,1022.0
VYG00052,8.1,3861.92,16.0,35.1,25,12.0,0.099,1690.0,NA,14.0,0.082,391.0
VYG01200,4.4,10133.44,4.0,45.1,38,35.0,0.239,5358.0,0.684,6.0,0.33,609.0
VYG01129,5.6,8728.29,11.0,32.3,61,10.0,0.4,4384.0,0.85,5.0,0.7,525.0
